District,Date,LPC,CPC,NDP,GPC
Courtenay Alberni,2024-07-07,9%,42%,38%,8%
Courtenay Alberni,2024-07-07,9%,43%,37%,8%
Cowichan Malahat Langford,2024-05-01,12%,41%,36%,7%
Cowichan Malahat Langford,2024-07-01,10%,45%,34%,8%
Cowichan Malahat Langford,2024-09-01,10%,45%,34%,8%
Cowichan Malahat Langford,2024-11-01,10%,44%,35%,8%
Cowichan Malahat Langford,2025-01-01,10%,43%,36%,8%
Cowichan Malahat Langford,2025-03-01,11%,42%,36%,7%
Cowichan Malahat Langford,2025-05-01,11%,42%,36%,7%
Cowichan Malahat Langford,2025-07-01,10%,41%,38%,7%
Cowichan Malahat Langford,2025-09-01,10%,40%,38%,7%
Cowichan Malahat Langford,2025-11-01,11%,40%,37%,7%
Cowichan Malahat Langford,2024-05-12,11%,40%,37%,7%
Cowichan Malahat Langford,2024-05-12,11%,40%,37%,7%
Cowichan Malahat Langford,2024-05-19,11%,40%,37%,7%
Cowichan Malahat Langford,2024-05-19,11%,40%,38%,7%
Cowichan Malahat Langford,2024-05-26,11%,40%,38%,7%
Cowichan Malahat Langford,2024-05-26,10%,40%,38%,7%
Cowichan Malahat Langford,2024-06-02,11%,40%,37%,7%
Cowichan Malahat Langford,2024-06-02,11%,42%,35%,8%
Cowichan Malahat Langford,2024-06-09,11%,41%,35%,8%
Cowichan Malahat Langford,2024-06-09,13%,42%,34%,7%
Cowichan Malahat Langford,2024-06-16,13%,41%,34%,7%
Cowichan Malahat Langford,2024-06-16,12%,41%,35%,7%
Cowichan Malahat Langford,2024-06-23,11%,42%,36%,7%
Cowichan Malahat Langford,2024-06-23,11%,41%,36%,7%
Cowichan Malahat Langford,2024-06-30,12%,40%,37%,7%
Cowichan Malahat Langford,2024-06-30,12%,40%,37%,7%
Cowichan Malahat Langford,2024-07-07,12%,40%,37%,7%
Cowichan Malahat Langford,2024-07-07,12%,41%,36%,7%
Esquimalt Saanich Sooke,2024-05-01,16%,33%,37%,10%
Esquimalt Saanich Sooke,2024-07-01,14%,36%,36%,11%
Esquimalt Saanich Sooke,2024-09-01,14%,36%,36%,11%
Esquimalt Saanich Sooke,2024-11-01,14%,35%,37%,11%
Esquimalt Saanich Sooke,2025-01-01,15%,34%,37%,11%
Esquimalt Saanich Sooke,2025-03-01,15%,33%,38%,11%
Esquimalt Saanich Sooke,2025-05-01,15%,33%,38%,11%
Esquimalt Saanich Sooke,2025-07-01,15%,32%,39%,10%
Esquimalt Saanich Sooke,2025-09-01,15%,31%,39%,11%
Esquimalt Saanich Sooke,2025-11-01,15%,31%,39%,11%
Esquimalt Saanich Sooke,2024-05-12,15%,31%,39%,11%
Esquimalt Saanich Sooke,2024-05-12,15%,31%,39%,11%
Esquimalt Saanich Sooke,2024-05-19,15%,31%,39%,11%
Esquimalt Saanich Sooke,2024-05-19,15%,31%,39%,10%
Esquimalt Saanich Sooke,2024-05-26,15%,31%,39%,10%
Esquimalt Saanich Sooke,2024-05-26,15%,31%,40%,10%
Esquimalt Saanich Sooke,2024-06-02,15%,31%,39%,11%
Esquimalt Saanich Sooke,2024-06-02,16%,32%,37%,11%
Esquimalt Saanich Sooke,2024-06-09,16%,32%,37%,11%
Esquimalt Saanich Sooke,2024-06-09,17%,33%,35%,11%
Esquimalt Saanich Sooke,2024-06-16,17%,33%,36%,10%
Esquimalt Saanich Sooke,2024-06-16,17%,33%,36%,10%
Esquimalt Saanich Sooke,2024-06-23,15%,34%,37%,10%
Esquimalt Saanich Sooke,2024-06-23,15%,33%,38%,10%
Esquimalt Saanich Sooke,2024-06-30,15%,32%,38%,10%
Esquimalt Saanich Sooke,2024-06-30,16%,32%,38%,11%
Esquimalt Saanich Sooke,2024-07-07,15%,32%,38%,11%
Esquimalt Saanich Sooke,2024-07-07,16%,33%,37%,10%
Kamloops Shuswap Central Rockies,2024-05-01,11%,57%,21%,6%
Kamloops Shuswap Central Rockies,2024-07-01,9%,63%,18%,6%
Kamloops Shuswap Central Rockies,2024-09-01,9%,62%,19%,6%
Kamloops Shuswap Central Rockies,2024-11-01,9%,61%,19%,6%
Kamloops Shuswap Central Rockies,2025-01-01,10%,61%,19%,6%
Kamloops Shuswap Central Rockies,2025-03-01,10%,60%,20%,6%
Kamloops Shuswap Central Rockies,2025-05-01,10%,60%,20%,6%
Kamloops Shuswap Central Rockies,2025-07-01,10%,59%,21%,6%
Kamloops Shuswap Central Rockies,2025-09-01,10%,58%,21%,6%
Kamloops Shuswap Central Rockies,2025-11-01,10%,58%,21%,6%
Kamloops Shuswap Central Rockies,2024-05-12,10%,57%,21%,6%
Kamloops Shuswap Central Rockies,2024-05-12,10%,57%,21%,6%
Kamloops Shuswap Central Rockies,2024-05-19,10%,57%,21%,6%
Kamloops Shuswap Central Rockies,2024-05-19,10%,57%,22%,6%
Kamloops Shuswap Central Rockies,2024-05-26,10%,57%,21%,6%
Kamloops Shuswap Central Rockies,2024-05-26,10%,57%,22%,6%
Kamloops Shuswap Central Rockies,2024-06-02,10%,57%,21%,6%
Kamloops Shuswap Central Rockies,2024-06-02,11%,58%,20%,6%
Kamloops Shuswap Central Rockies,2024-06-09,11%,58%,20%,6%
Kamloops Shuswap Central Rockies,2024-06-09,11%,59%,19%,6%
Kamloops Shuswap Central Rockies,2024-06-16,12%,58%,19%,6%
Kamloops Shuswap Central Rockies,2024-06-16,11%,58%,20%,6%
Kamloops Shuswap Central Rockies,2024-06-23,10%,58%,21%,6%
Kamloops Shuswap Central Rockies,2024-06-23,10%,58%,21%,6%
Kamloops Shuswap Central Rockies,2024-06-30,11%,57%,21%,6%
Kamloops Shuswap Central Rockies,2024-06-30,11%,56%,22%,6%
Kamloops Shuswap Central Rockies,2024-07-07,11%,57%,21%,6%
Kamloops Shuswap Central Rockies,2024-07-07,11%,57%,21%,6%
Langley Township Fraser Heights,2024-05-01,20%,57%,16%,3%
Langley Township Fraser Heights,2024-07-01,17%,64%,14%,3%
Langley Township Fraser Heights,2024-09-01,17%,63%,15%,3%
Langley Township Fraser Heights,2024-11-01,18%,62%,15%,3%
Langley Township Fraser Heights,2025-01-01,18%,61%,15%,3%
Langley Township Fraser Heights,2025-03-01,18%,61%,15%,3%
Langley Township Fraser Heights,2025-05-01,19%,60%,16%,3%
Langley Township Fraser Heights,2025-07-01,19%,59%,17%,3%
Langley Township Fraser Heights,2025-09-01,19%,58%,17%,3%
Langley Township Fraser Heights,2025-11-01,19%,58%,17%,3%
Langley Township Fraser Heights,2024-05-12,19%,57%,17%,3%
Langley Township Fraser Heights,2024-05-12,19%,57%,17%,3%
Langley Township Fraser Heights,2024-05-19,19%,57%,17%,3%
Langley Township Fraser Heights,2024-05-19,19%,57%,17%,3%
Langley Township Fraser Heights,2024-05-26,19%,57%,17%,3%
Langley Township Fraser Heights,2024-05-26,19%,57%,17%,3%
Langley Township Fraser Heights,2024-06-02,19%,57%,17%,3%
Langley Township Fraser Heights,2024-06-02,20%,58%,16%,3%
Langley Township Fraser Heights,2024-06-09,20%,57%,16%,3%
Langley Township Fraser Heights,2024-06-09,21%,58%,15%,3%
Langley Township Fraser Heights,2024-06-16,21%,57%,15%,3%
Langley Township Fraser Heights,2024-06-16,21%,58%,16%,3%
Langley Township Fraser Heights,2024-06-23,19%,58%,16%,3%
Langley Township Fraser Heights,2024-06-23,19%,58%,17%,3%
Langley Township Fraser Heights,2024-06-30,20%,57%,17%,3%
Langley Township Fraser Heights,2024-06-30,20%,56%,17%,3%
Langley Township Fraser Heights,2024-07-07,20%,57%,17%,3%
Langley Township Fraser Heights,2024-07-07,20%,57%,16%,3%
Nanaimo Ladysmith,2024-05-01,9%,37%,26%,25%
Nanaimo Ladysmith,2024-07-01,7%,41%,22%,27%
Nanaimo Ladysmith,2024-09-01,7%,41%,23%,27%
Nanaimo Ladysmith,2024-11-01,8%,40%,23%,26%
Nanaimo Ladysmith,2025-01-01,8%,40%,24%,26%
Nanaimo Ladysmith,2025-03-01,8%,39%,24%,26%
Nanaimo Ladysmith,2025-05-01,8%,39%,24%,26%
Nanaimo Ladysmith,2025-07-01,8%,38%,26%,25%
Nanaimo Ladysmith,2025-09-01,8%,37%,25%,26%
Nanaimo Ladysmith,2025-11-01,8%,37%,25%,26%
Nanaimo Ladysmith,2024-05-12,8%,37%,25%,26%
Nanaimo Ladysmith,2024-05-12,8%,37%,25%,26%
Nanaimo Ladysmith,2024-05-19,8%,37%,25%,26%
Nanaimo Ladysmith,2024-05-19,8%,37%,26%,25%
Nanaimo Ladysmith,2024-05-26,8%,38%,26%,25%
Nanaimo Ladysmith,2024-05-26,8%,37%,26%,25%
Nanaimo Ladysmith,2024-06-02,8%,37%,25%,26%
Nanaimo Ladysmith,2024-06-02,8%,38%,24%,26%
Nanaimo Ladysmith,2024-06-09,9%,38%,24%,26%
Nanaimo Ladysmith,2024-06-09,9%,37%,24%,26%
Nanaimo Ladysmith,2024-06-16,9%,37%,24%,26%
Nanaimo Ladysmith,2024-06-16,9%,37%,25%,25%
Nanaimo Ladysmith,2024-06-23,8%,38%,26%,25%
Nanaimo Ladysmith,2024-06-23,8%,37%,26%,25%
Nanaimo Ladysmith,2024-06-30,9%,36%,26%,26%
Nanaimo Ladysmith,2024-06-30,9%,36%,26%,26%
Nanaimo Ladysmith,2024-07-07,9%,36%,26%,26%
Nanaimo Ladysmith,2024-07-07,9%,37%,26%,25%
New Westminster Burnaby Maillardville,2024-05-01,18%,33%,41%,5%
New Westminster Burnaby Maillardville,2024-07-01,15%,37%,41%,5%
New Westminster Burnaby Maillardville,2024-09-01,15%,36%,41%,5%
New Westminster Burnaby Maillardville,2024-11-01,16%,35%,42%,5%
New Westminster Burnaby Maillardville,2025-01-01,16%,34%,42%,5%
New Westminster Burnaby Maillardville,2025-03-01,16%,34%,43%,5%
New Westminster Burnaby Maillardville,2025-05-01,17%,34%,42%,5%
New Westminster Burnaby Maillardville,2025-07-01,16%,33%,44%,5%
New Westminster Burnaby Maillardville,2025-09-01,16%,32%,44%,5%
New Westminster Burnaby Maillardville,2025-11-01,16%,32%,44%,5%
New Westminster Burnaby Maillardville,2024-05-12,17%,32%,44%,5%
New Westminster Burnaby Maillardville,2024-05-12,17%,32%,44%,5%
New Westminster Burnaby Maillardville,2024-05-19,17%,32%,44%,5%
New Westminster Burnaby Maillardville,2024-05-19,17%,31%,44%,5%
New Westminster Burnaby Maillardville,2024-05-26,16%,32%,44%,5%
New Westminster Burnaby Maillardville,2024-05-26,16%,31%,45%,5%
New Westminster Burnaby Maillardville,2024-06-02,17%,32%,44%,5%
New Westminster Burnaby Maillardville,2024-06-02,17%,33%,41%,5%
New Westminster Burnaby Maillardville,2024-06-09,18%,33%,41%,5%
New Westminster Burnaby Maillardville,2024-06-09,18%,34%,40%,5%
New Westminster Burnaby Maillardville,2024-06-16,19%,33%,40%,5%
New Westminster Burnaby Maillardville,2024-06-16,18%,33%,41%,5%
New Westminster Burnaby Maillardville,2024-06-23,16%,34%,42%,5%
New Westminster Burnaby Maillardville,2024-06-23,16%,33%,42%,5%
New Westminster Burnaby Maillardville,2024-06-30,17%,33%,43%,5%
New Westminster Burnaby Maillardville,2024-06-30,17%,32%,43%,5%
New Westminster Burnaby Maillardville,2024-07-07,17%,33%,43%,5%
New Westminster Burnaby Maillardville,2024-07-07,18%,33%,41%,5%
North Island Powell River,2024-05-01,8%,49%,33%,6%
North Island Powell River,2024-07-01,7%,54%,29%,7%
North Island Powell River,2024-09-01,7%,53%,30%,7%
North Island Powell River,2024-11-01,8%,52%,30%,7%
North Island Powell River,2025-01-01,8%,52%,31%,7%
North Island Powell River,2025-03-01,8%,51%,31%,7%
North Island Powell River,2025-05-01,8%,51%,31%,7%
North Island Powell River,2025-07-01,8%,50%,33%,7%
North Island Powell River,2025-09-01,8%,49%,33%,7%
North Island Powell River,2025-11-01,8%,49%,32%,7%
North Island Powell River,2024-05-12,8%,48%,33%,7%
North Island Powell River,2024-05-12,8%,48%,33%,7%
North Island Powell River,2024-05-19,8%,48%,33%,7%
North Island Powell River,2024-05-19,8%,48%,33%,7%
North Island Powell River,2024-05-26,8%,49%,33%,6%
North Island Powell River,2024-05-26,8%,48%,33%,7%
North Island Powell River,2024-06-02,8%,48%,33%,7%
North Island Powell River,2024-06-02,8%,50%,31%,7%
North Island Powell River,2024-06-09,8%,50%,31%,7%
North Island Powell River,2024-06-09,9%,50%,31%,7%
North Island Powell River,2024-06-16,9%,49%,31%,7%
North Island Powell River,2024-06-16,8%,49%,32%,7%
North Island Powell River,2024-06-23,8%,50%,33%,6%
North Island Powell River,2024-06-23,8%,49%,33%,7%
North Island Powell River,2024-06-30,8%,48%,34%,7%
North Island Powell River,2024-06-30,8%,48%,34%,7%
North Island Powell River,2024-07-07,8%,48%,34%,7%
North Island Powell River,2024-07-07,8%,49%,33%,6%
North Vancouver Capilano,2024-05-01,35%,43%,16%,5%
North Vancouver Capilano,2024-07-01,30%,48%,15%,5%
North Vancouver Capilano,2024-09-01,31%,48%,15%,6%
North Vancouver Capilano,2024-11-01,32%,46%,15%,5%
North Vancouver Capilano,2025-01-01,32%,45%,15%,5%
North Vancouver Capilano,2025-03-01,33%,45%,16%,5%
North Vancouver Capilano,2025-05-01,34%,44%,15%,5%
North Vancouver Capilano,2025-07-01,33%,43%,17%,5%
North Vancouver Capilano,2025-09-01,33%,42%,17%,5%
North Vancouver Capilano,2025-11-01,34%,42%,16%,5%
North Vancouver Capilano,2024-05-12,34%,42%,17%,5%
North Vancouver Capilano,2024-05-12,34%,42%,16%,5%
North Vancouver Capilano,2024-05-19,34%,42%,16%,5%
North Vancouver Capilano,2024-05-19,35%,41%,17%,5%
North Vancouver Capilano,2024-05-26,34%,42%,17%,5%
North Vancouver Capilano,2024-05-26,34%,42%,17%,5%
North Vancouver Capilano,2024-06-02,34%,42%,17%,5%
North Vancouver Capilano,2024-06-02,35%,42%,15%,5%
North Vancouver Capilano,2024-06-09,35%,42%,15%,5%
North Vancouver Capilano,2024-06-09,36%,43%,14%,5%
North Vancouver Capilano,2024-06-16,37%,42%,14%,5%
North Vancouver Capilano,2024-06-16,35%,42%,15%,5%
North Vancouver Capilano,2024-06-23,33%,44%,16%,5%
North Vancouver Capilano,2024-06-23,33%,43%,16%,5%
North Vancouver Capilano,2024-06-30,34%,42%,16%,5%
North Vancouver Capilano,2024-06-30,34%,42%,17%,5%
North Vancouver Capilano,2024-07-07,34%,42%,16%,5%
North Vancouver Capilano,2024-07-07,35%,43%,16%,5%
Richmond Centre Marpole,2024-05-01,29%,49%,16%,4%
Richmond Centre Marpole,2024-07-01,25%,55%,15%,4%
Richmond Centre Marpole,2024-09-01,25%,54%,15%,4%
Richmond Centre Marpole,2024-11-01,26%,53%,16%,4%
Richmond Centre Marpole,2025-01-01,27%,52%,16%,4%
Richmond Centre Marpole,2025-03-01,27%,51%,16%,4%
Richmond Centre Marpole,2025-05-01,28%,51%,16%,4%
Richmond Centre Marpole,2025-07-01,28%,50%,17%,4%
Richmond Centre Marpole,2025-09-01,28%,49%,17%,4%
Richmond Centre Marpole,2025-11-01,28%,49%,17%,4%
Richmond Centre Marpole,2024-05-12,28%,48%,17%,4%
Richmond Centre Marpole,2024-05-12,28%,48%,17%,4%
Richmond Centre Marpole,2024-05-19,28%,48%,17%,4%
Richmond Centre Marpole,2024-05-19,29%,48%,17%,4%
Richmond Centre Marpole,2024-05-26,28%,49%,17%,4%
Richmond Centre Marpole,2024-05-26,28%,48%,18%,4%
Richmond Centre Marpole,2024-06-02,28%,48%,17%,4%
Richmond Centre Marpole,2024-06-02,29%,49%,16%,4%
Richmond Centre Marpole,2024-06-09,29%,48%,16%,4%
Richmond Centre Marpole,2024-06-09,30%,49%,15%,4%
Richmond Centre Marpole,2024-06-16,30%,49%,15%,4%
Richmond Centre Marpole,2024-06-16,29%,49%,16%,4%
Richmond Centre Marpole,2024-06-23,27%,51%,17%,4%
Richmond Centre Marpole,2024-06-23,27%,50%,17%,4%
Richmond Centre Marpole,2024-06-30,28%,49%,17%,4%
Richmond Centre Marpole,2024-06-30,28%,48%,17%,4%
Richmond Centre Marpole,2024-07-07,28%,49%,17%,4%
Richmond Centre Marpole,2024-07-07,29%,49%,16%,4%
Saanich Gulf Islands,2024-05-01,13%,30%,18%,36%
Saanich Gulf Islands,2024-07-01,11%,32%,15%,41%
Saanich Gulf Islands,2024-09-01,11%,31%,15%,41%
Saanich Gulf Islands,2024-11-01,11%,31%,15%,41%
Saanich Gulf Islands,2025-01-01,12%,31%,16%,40%
Saanich Gulf Islands,2025-03-01,12%,30%,16%,40%
Saanich Gulf Islands,2025-05-01,12%,30%,16%,40%
Saanich Gulf Islands,2025-07-01,12%,30%,17%,39%
Saanich Gulf Islands,2025-09-01,12%,29%,18%,38%
Saanich Gulf Islands,2025-11-01,12%,29%,17%,38%
Saanich Gulf Islands,2024-05-12,12%,29%,17%,38%
Saanich Gulf Islands,2024-05-12,12%,29%,17%,38%
Saanich Gulf Islands,2024-05-19,12%,29%,17%,38%
Saanich Gulf Islands,2024-05-19,13%,29%,18%,37%
Saanich Gulf Islands,2024-05-26,13%,30%,18%,37%
Saanich Gulf Islands,2024-05-26,12%,29%,18%,38%
Saanich Gulf Islands,2024-06-02,13%,29%,18%,38%
Saanich Gulf Islands,2024-06-02,13%,30%,16%,38%
Saanich Gulf Islands,2024-06-09,13%,29%,16%,39%
Saanich Gulf Islands,2024-06-09,14%,30%,16%,38%
Saanich Gulf Islands,2024-06-16,14%,30%,16%,37%
Saanich Gulf Islands,2024-06-16,14%,31%,16%,37%
Saanich Gulf Islands,2024-06-23,12%,31%,17%,37%
Saanich Gulf Islands,2024-06-23,12%,31%,17%,37%
Saanich Gulf Islands,2024-06-30,13%,30%,17%,37%
Saanich Gulf Islands,2024-06-30,13%,29%,17%,38%
Saanich Gulf Islands,2024-07-07,13%,30%,17%,38%
Saanich Gulf Islands,2024-07-07,13%,30%,18%,36%
Similkameen South Okanagan West Kootenay,2024-05-01,9%,51%,31%,4%
Similkameen South Okanagan West Kootenay,2024-07-01,7%,56%,29%,4%
Similkameen South Okanagan West Kootenay,2024-09-01,7%,56%,29%,4%
Similkameen South Okanagan West Kootenay,2024-11-01,8%,55%,30%,4%
Similkameen South Okanagan West Kootenay,2025-01-01,8%,54%,31%,4%
Similkameen South Okanagan West Kootenay,2025-03-01,8%,53%,31%,4%
Similkameen South Okanagan West Kootenay,2025-05-01,8%,53%,31%,4%
Similkameen South Okanagan West Kootenay,2025-07-01,8%,52%,33%,4%
Similkameen South Okanagan West Kootenay,2025-09-01,8%,51%,33%,4%
Similkameen South Okanagan West Kootenay,2025-11-01,8%,51%,32%,4%
Similkameen South Okanagan West Kootenay,2024-05-12,8%,51%,33%,4%
Similkameen South Okanagan West Kootenay,2024-05-12,8%,51%,33%,4%
Similkameen South Okanagan West Kootenay,2024-05-19,8%,50%,33%,4%
Similkameen South Okanagan West Kootenay,2024-05-19,8%,50%,33%,4%
Similkameen South Okanagan West Kootenay,2024-05-26,8%,51%,33%,4%
Similkameen South Okanagan West Kootenay,2024-05-26,8%,50%,33%,4%
Similkameen South Okanagan West Kootenay,2024-06-02,8%,51%,33%,4%
Similkameen South Okanagan West Kootenay,2024-06-02,8%,52%,31%,4%
Similkameen South Okanagan West Kootenay,2024-06-09,9%,52%,31%,4%
Similkameen South Okanagan West Kootenay,2024-06-09,10%,52%,30%,4%
Similkameen South Okanagan West Kootenay,2024-06-16,10%,51%,30%,4%
Similkameen South Okanagan West Kootenay,2024-06-16,10%,51%,31%,4%
Similkameen South Okanagan West Kootenay,2024-06-23,9%,52%,32%,4%
Similkameen South Okanagan West Kootenay,2024-06-23,9%,51%,32%,4%
Similkameen South Okanagan West Kootenay,2024-06-30,9%,50%,33%,4%
Similkameen South Okanagan West Kootenay,2024-06-30,9%,50%,33%,4%
Similkameen South Okanagan West Kootenay,2024-07-07,9%,50%,33%,4%
Similkameen South Okanagan West Kootenay,2024-07-07,9%,51%,31%,4%
Skeena Bulkley Valley,2024-05-01,4%,51%,35%,7%
Skeena Bulkley Valley,2024-07-01,3%,58%,31%,7%
Skeena Bulkley Valley,2024-09-01,3%,57%,31%,7%
Skeena Bulkley Valley,2024-11-01,3%,56%,32%,7%
Skeena Bulkley Valley,2025-01-01,3%,55%,33%,7%
Skeena Bulkley Valley,2025-03-01,3%,55%,33%,7%
Skeena Bulkley Valley,2025-05-01,3%,55%,33%,7%
Skeena Bulkley Valley,2025-07-01,3%,54%,35%,7%
Skeena Bulkley Valley,2025-09-01,3%,52%,35%,7%
Skeena Bulkley Valley,2025-11-01,3%,53%,34%,7%
Skeena Bulkley Valley,2024-05-12,3%,52%,35%,7%
Skeena Bulkley Valley,2024-05-12,3%,52%,35%,7%
Skeena Bulkley Valley,2024-05-19,3%,52%,35%,7%
Skeena Bulkley Valley,2024-05-19,3%,52%,35%,7%
Skeena Bulkley Valley,2024-05-26,3%,52%,35%,7%
Skeena Bulkley Valley,2024-05-26,3%,52%,35%,7%
Skeena Bulkley Valley,2024-06-02,3%,52%,35%,7%
Skeena Bulkley Valley,2024-06-02,3%,54%,33%,7%
Skeena Bulkley Valley,2024-06-09,3%,54%,33%,7%
Skeena Bulkley Valley,2024-06-09,4%,52%,34%,7%
Skeena Bulkley Valley,2024-06-16,4%,52%,34%,7%
Skeena Bulkley Valley,2024-06-16,4%,51%,35%,7%
Skeena Bulkley Valley,2024-06-23,4%,52%,35%,7%
Skeena Bulkley Valley,2024-06-23,4%,51%,36%,7%
Skeena Bulkley Valley,2024-06-30,4%,50%,36%,7%
Skeena Bulkley Valley,2024-06-30,4%,50%,37%,7%
Skeena Bulkley Valley,2024-07-07,4%,50%,36%,7%
Skeena Bulkley Valley,2024-07-07,4%,51%,35%,7%
Vancouver Centre,2024-05-01,33%,34%,26%,5%
Vancouver Centre,2024-07-01,29%,39%,25%,5%
Vancouver Centre,2024-09-01,29%,38%,26%,5%
Vancouver Centre,2024-11-01,30%,37%,26%,5%
Vancouver Centre,2025-01-01,31%,36%,26%,5%
Vancouver Centre,2025-03-01,31%,36%,26%,5%
Vancouver Centre,2025-05-01,32%,35%,26%,5%
Vancouver Centre,2025-07-01,31%,34%,28%,5%
Vancouver Centre,2025-09-01,31%,33%,27%,5%
Vancouver Centre,2025-11-01,32%,33%,27%,5%
Vancouver Centre,2024-05-12,32%,33%,27%,5%
Vancouver Centre,2024-05-12,32%,33%,27%,5%
Vancouver Centre,2024-05-19,32%,33%,27%,5%
Vancouver Centre,2024-05-19,32%,32%,28%,5%
Vancouver Centre,2024-05-26,32%,33%,27%,5%
Vancouver Centre,2024-05-26,32%,33%,28%,5%
Vancouver Centre,2024-06-02,32%,33%,27%,5%
Vancouver Centre,2024-06-02,33%,34%,25%,5%
Vancouver Centre,2024-06-09,34%,33%,25%,5%
Vancouver Centre,2024-06-09,35%,34%,24%,5%
Vancouver Centre,2024-06-16,35%,34%,24%,5%
Vancouver Centre,2024-06-16,34%,34%,25%,5%
Vancouver Centre,2024-06-23,32%,35%,26%,5%
Vancouver Centre,2024-06-23,32%,35%,27%,5%
Vancouver Centre,2024-06-30,33%,34%,27%,5%
Vancouver Centre,2024-06-30,33%,33%,27%,5%
Vancouver Centre,2024-07-07,33%,34%,27%,5%
Vancouver Centre,2024-07-07,33%,34%,26%,5%
Vancouver Kingsway,2024-05-01,23%,25%,45%,5%
Vancouver Kingsway,2024-07-01,20%,28%,45%,5%
Vancouver Kingsway,2024-09-01,20%,27%,45%,5%
Vancouver Kingsway,2024-11-01,20%,27%,46%,5%
Vancouver Kingsway,2025-01-01,21%,26%,46%,5%
Vancouver Kingsway,2025-03-01,21%,25%,46%,5%
Vancouver Kingsway,2025-05-01,22%,25%,46%,5%
Vancouver Kingsway,2025-07-01,21%,24%,48%,5%
Vancouver Kingsway,2025-09-01,21%,24%,47%,5%
Vancouver Kingsway,2025-11-01,21%,24%,47%,5%
Vancouver Kingsway,2024-05-12,21%,23%,47%,5%
Vancouver Kingsway,2024-05-12,22%,23%,47%,5%
Vancouver Kingsway,2024-05-19,21%,23%,47%,5%
Vancouver Kingsway,2024-05-19,22%,23%,48%,5%
Vancouver Kingsway,2024-05-26,21%,24%,47%,5%
Vancouver Kingsway,2024-05-26,21%,23%,48%,5%
Vancouver Kingsway,2024-06-02,22%,23%,47%,5%
Vancouver Kingsway,2024-06-02,23%,25%,45%,5%
Vancouver Kingsway,2024-06-09,23%,24%,45%,5%
Vancouver Kingsway,2024-06-09,24%,25%,43%,5%
Vancouver Kingsway,2024-06-16,24%,25%,43%,5%
Vancouver Kingsway,2024-06-16,23%,25%,44%,5%
Vancouver Kingsway,2024-06-23,21%,25%,46%,5%
Vancouver Kingsway,2024-06-23,21%,25%,46%,5%
Vancouver Kingsway,2024-06-30,22%,24%,46%,5%
Vancouver Kingsway,2024-06-30,22%,24%,46%,5%
Vancouver Kingsway,2024-07-07,22%,24%,46%,5%
Vancouver Kingsway,2024-07-07,23%,25%,45%,5%
Vancouver Quadra,2024-05-01,33%,42%,16%,7%
Vancouver Quadra,2024-07-01,29%,47%,15%,7%
Vancouver Quadra,2024-09-01,29%,47%,15%,8%
Vancouver Quadra,2024-11-01,31%,45%,16%,7%
Vancouver Quadra,2025-01-01,31%,45%,16%,7%
Vancouver Quadra,2025-03-01,32%,44%,16%,7%
Vancouver Quadra,2025-05-01,32%,44%,16%,7%
Vancouver Quadra,2025-07-01,32%,43%,17%,7%
Vancouver Quadra,2025-09-01,32%,42%,17%,7%
Vancouver Quadra,2025-11-01,32%,41%,17%,7%
Vancouver Quadra,2024-05-12,33%,41%,17%,7%
Vancouver Quadra,2024-05-12,33%,41%,17%,7%
Vancouver Quadra,2024-05-19,33%,41%,17%,7%
Vancouver Quadra,2024-05-19,33%,41%,17%,7%
Vancouver Quadra,2024-05-26,33%,41%,17%,7%
Vancouver Quadra,2024-05-26,32%,41%,17%,7%
Vancouver Quadra,2024-06-02,33%,41%,17%,7%
Vancouver Quadra,2024-06-02,34%,42%,16%,7%
Vancouver Quadra,2024-06-09,34%,41%,16%,7%
Vancouver Quadra,2024-06-09,35%,42%,15%,7%
Vancouver Quadra,2024-06-16,35%,41%,15%,7%
Vancouver Quadra,2024-06-16,34%,42%,15%,7%
Vancouver Quadra,2024-06-23,32%,43%,16%,7%
Vancouver Quadra,2024-06-23,32%,43%,17%,7%
Vancouver Quadra,2024-06-30,33%,42%,17%,7%
Vancouver Quadra,2024-06-30,33%,41%,17%,7%
Vancouver Quadra,2024-07-07,33%,42%,17%,7%
Vancouver Quadra,2024-07-07,33%,42%,16%,7%
Vernon Lake Country Monashee,2024-05-01,13%,57%,18%,6%
Vernon Lake Country Monashee,2024-07-01,11%,62%,16%,6%
Vernon Lake Country Monashee,2024-09-01,11%,62%,16%,6%
Vernon Lake Country Monashee,2024-11-01,11%,61%,17%,6%
Vernon Lake Country Monashee,2025-01-01,12%,60%,17%,6%
Vernon Lake Country Monashee,2025-03-01,12%,60%,17%,6%
Vernon Lake Country Monashee,2025-05-01,12%,59%,17%,6%
Vernon Lake Country Monashee,2025-07-01,12%,58%,19%,6%
Vernon Lake Country Monashee,2025-09-01,12%,57%,19%,6%
Vernon Lake Country Monashee,2025-11-01,12%,57%,18%,6%
Vernon Lake Country Monashee,2024-05-12,12%,57%,19%,6%
Vernon Lake Country Monashee,2024-05-12,12%,57%,19%,6%
Vernon Lake Country Monashee,2024-05-19,12%,57%,19%,6%
Vernon Lake Country Monashee,2024-05-19,13%,56%,19%,6%
Vernon Lake Country Monashee,2024-05-26,12%,57%,19%,6%
Vernon Lake Country Monashee,2024-05-26,12%,56%,19%,6%
Vernon Lake Country Monashee,2024-06-02,12%,56%,19%,6%
